activity	segment	subject	average_mean	average_std
WALKING_DOWNSTAIRS	train	1874	-0.0115592558939394	0.316365191825755
WALKING_DOWNSTAIRS	train	1875	0.096034885030303	0.325334959558552
WALKING_DOWNSTAIRS	train	1876	0.0707821205818182	0.343547252692631
WALKING_DOWNSTAIRS	train	1877	0.0443524925757576	0.341346020880433
WALKING_DOWNSTAIRS	train	1878	0.0772512201121212	0.350371395555264
WALKING_DOWNSTAIRS	train	1879	0.0532403071393939	0.326814146291368
WALKING_DOWNSTAIRS	train	1880	0.109074210539394	0.33369476468691
WALKING_DOWNSTAIRS	train	1881	0.0757314077575758	0.340356023182048
WALKING_DOWNSTAIRS	train	1882	0.123418304212121	0.387094690579808
WALKING_DOWNSTAIRS	train	1883	0.120106927318182	0.367000179358425
WALKING_DOWNSTAIRS	train	1884	-0.0225763885333333	0.333616521087954
WALKING_DOWNSTAIRS	train	2011	-0.125352413509091	0.289541898230031
WALKING_DOWNSTAIRS	train	2012	-0.16228926339697	0.290914031179783
WALKING_DOWNSTAIRS	train	2013	-0.119060540242424	0.309321042578924
WALKING_DOWNSTAIRS	train	2014	-0.0786358480212121	0.308449838060501
WALKING_DOWNSTAIRS	train	2015	-0.0645600870090909	0.350964368300621
WALKING_DOWNSTAIRS	train	2016	-0.0649893578181818	0.377939524758228
WALKING_DOWNSTAIRS	train	2017	-0.116516872236364	0.372856580467949
WALKING_DOWNSTAIRS	train	2018	-0.067774766539697	0.334810234937882
WALKING_DOWNSTAIRS	train	2019	-0.0944242019151515	0.326677270871462
WALKING_DOWNSTAIRS	train	2020	-0.0307010798242424	0.352942947463704
WALKING_DOWNSTAIRS	train	2021	-0.0422672962424242	0.361282920793806
WALKING_DOWNSTAIRS	train	2022	-0.099647633530303	0.326256645626046
WALKING_DOWNSTAIRS	train	2023	-0.0647124420909091	0.327998582654062
WALKING_DOWNSTAIRS	train	2024	-0.133919792818182	0.312565804759298
WALKING_DOWNSTAIRS	train	2025	-0.133460724939394	0.300401017402824
WALKING_DOWNSTAIRS	train	2026	-0.144589050939394	0.312619880316734
WALKING_DOWNSTAIRS	train	2027	-0.134493145545455	0.301564269666665
WALKING_DOWNSTAIRS	train	2028	-0.0915961104545455	0.301977932525578
WALKING_DOWNSTAIRS	train	2029	-0.0498415325090909	0.325631478781162
WALKING_DOWNSTAIRS	train	2030	-0.0623945633181818	0.336905827932332
WALKING_DOWNSTAIRS	train	2031	-0.0899626472121212	0.324820453891784
WALKING_DOWNSTAIRS	train	2032	0.00343963627272727	0.387409234585112
WALKING_DOWNSTAIRS	train	2169	-0.164151052090909	0.319251879162421
WALKING_DOWNSTAIRS	train	2170	-0.179158177154545	0.288572481460026
WALKING_DOWNSTAIRS	train	2171	-0.13430532850303	0.294758126466036
WALKING_DOWNSTAIRS	train	2172	-0.0898897330151515	0.323180904919789
WALKING_DOWNSTAIRS	train	2173	-0.0707303442030303	0.32834595906736
WALKING_DOWNSTAIRS	train	2174	-0.0753499121909091	0.329847809487741
WALKING_DOWNSTAIRS	train	2175	-0.0819771199090909	0.352918162334293
WALKING_DOWNSTAIRS	train	2176	-0.130296490060606	0.336338507342721
WALKING_DOWNSTAIRS	train	2177	-0.136833786118182	0.328794630242649
WALKING_DOWNSTAIRS	train	2178	-0.112272992736364	0.333805242322568
WALKING_DOWNSTAIRS	train	2179	-0.078403730969697	0.330750090185675
WALKING_DOWNSTAIRS	train	2180	-0.0530961572727273	0.338682414475199
WALKING_DOWNSTAIRS	train	2181	-0.0552591733878788	0.350858637212836
WALKING_DOWNSTAIRS	train	2182	-0.0631199023818182	0.36529593518074
WALKING_DOWNSTAIRS	train	2183	-0.068356537730303	0.352520363422372
WALKING_DOWNSTAIRS	train	2184	-0.0736101393363636	0.324769819064978
WALKING_DOWNSTAIRS	train	2185	-0.157388267127273	0.310631426205206
WALKING_DOWNSTAIRS	train	2186	-0.160354487884848	0.301188970881441
WALKING_DOWNSTAIRS	train	2187	-0.156985978569697	0.281984867140406
WALKING_DOWNSTAIRS	train	2188	-0.104986672351515	0.277682438267492
WALKING_DOWNSTAIRS	train	2189	-0.0769150199272727	0.326125128913814
WALKING_DOWNSTAIRS	train	2190	-0.105027379121212	0.338280174744905
WALKING_DOWNSTAIRS	train	2191	-0.11049517050303	0.30123587672327
WALKING_DOWNSTAIRS	train	2192	-0.077942065030303	0.318199497227855
WALKING_DOWNSTAIRS	train	2332	-0.120464680930303	0.311618562401946
WALKING_DOWNSTAIRS	train	2333	-0.0421217986666667	0.349126176410241
WALKING_DOWNSTAIRS	train	2334	0.0452618106666667	0.380969505321697
WALKING_DOWNSTAIRS	train	2335	0.040946423969697	0.371302094502183
WALKING_DOWNSTAIRS	train	2336	0.00650763200606061	0.356984271614482
WALKING_DOWNSTAIRS	train	2337	-0.000813144287878785	0.356650040444882
WALKING_DOWNSTAIRS	train	2338	-0.0627874655757576	0.353033084319964
WALKING_DOWNSTAIRS	train	2339	-0.0837387362878788	0.349679647768058
WALKING_DOWNSTAIRS	train	2340	-0.0663544519393939	0.365212285962322
WALKING_DOWNSTAIRS	train	2341	0.022984872269697	0.405826397955807
WALKING_DOWNSTAIRS	train	2342	0.0198552768181818	0.382773066857179
WALKING_DOWNSTAIRS	train	2343	-4.1666363636361e-05	0.337825234049254
WALKING_DOWNSTAIRS	train	2344	0.0428335993030303	0.388252906060286
WALKING_DOWNSTAIRS	train	2345	0.0863192039393939	0.40212816739732
WALKING_DOWNSTAIRS	train	2346	-0.028897616830303	0.375535349876482
WALKING_DOWNSTAIRS	train	2347	-0.0739475559424242	0.350071336736621
WALKING_DOWNSTAIRS	train	2348	-0.0692828980121212	0.34827027685466
WALKING_DOWNSTAIRS	train	2349	-0.0106201977909091	0.348946433891068
WALKING_DOWNSTAIRS	train	2350	0.125240717578788	0.374631568755429
WALKING_DOWNSTAIRS	train	2351	0.120644203609091	0.382313947001746
WALKING_DOWNSTAIRS	train	2352	0.000571355540909092	0.360130060837184
WALKING_DOWNSTAIRS	train	2353	0.0651184850393939	0.409470677943341
WALKING_DOWNSTAIRS	train	2354	-0.00521925335454546	0.459729713949711
WALKING_DOWNSTAIRS	train	2355	-0.0215324159212121	0.362659951554472
WALKING_DOWNSTAIRS	train	2496	-0.0576365908181818	0.365964826400389
WALKING_DOWNSTAIRS	train	2497	0.0382542307878788	0.377471437348334
WALKING_DOWNSTAIRS	train	2498	0.107913987893939	0.384677274938069
WALKING_DOWNSTAIRS	train	2499	0.12913361919697	0.371462268173218
WALKING_DOWNSTAIRS	train	2500	0.0931934401757576	0.368792859648348
WALKING_DOWNSTAIRS	train	2501	0.0822335846636364	0.40725161050166
WALKING_DOWNSTAIRS	train	2502	-0.00762735072090909	0.370598024889257
WALKING_DOWNSTAIRS	train	2503	-0.0230807527424242	0.354133138317856
WALKING_DOWNSTAIRS	train	2504	0.0832306730181818	0.409132053229022
WALKING_DOWNSTAIRS	train	2505	0.213979041757576	0.48298479785331
WALKING_DOWNSTAIRS	train	2506	0.236614530424242	0.471407756771336
WALKING_DOWNSTAIRS	train	2507	0.14104213080303	0.386200874008465
WALKING_DOWNSTAIRS	train	2508	0.0892025316060606	0.397166567619197
WALKING_DOWNSTAIRS	train	2509	0.0458260297469697	0.420303505155632
WALKING_DOWNSTAIRS	train	2510	0.0947328780393939	0.472583084406142
WALKING_DOWNSTAIRS	train	2511	0.236400206013333	0.508332464702712
WALKING_DOWNSTAIRS	train	2512	0.269707744457576	0.500754234792955
WALKING_DOWNSTAIRS	train	2513	0.184603382530303	0.456241583454112
WALKING_DOWNSTAIRS	train	2514	0.172946635607273	0.451347456604077
WALKING_DOWNSTAIRS	train	2515	0.154905901784848	0.488124504224983
WALKING_DOWNSTAIRS	train	2516	0.064707845030303	0.471413638877959
WALKING_DOWNSTAIRS	train	2660	-0.0536889142848485	0.432005828924422
WALKING_DOWNSTAIRS	train	2661	-0.104394727512424	0.348330313861891
WALKING_DOWNSTAIRS	train	2662	-0.0574426409090909	0.338701104281159
WALKING_DOWNSTAIRS	train	2663	-0.0404682037363636	0.371408914230693
WALKING_DOWNSTAIRS	train	2664	-0.0308483778181818	0.371061074402346
WALKING_DOWNSTAIRS	train	2665	0.0312328245757576	0.381986084240327
WALKING_DOWNSTAIRS	train	2666	-0.0390306951787879	0.411372043960751
WALKING_DOWNSTAIRS	train	2667	-0.0663071205878788	0.410370838672063
WALKING_DOWNSTAIRS	train	2668	-0.114701047592424	0.367559193931689
WALKING_DOWNSTAIRS	train	2669	-0.0492247809090909	0.397739419104914
WALKING_DOWNSTAIRS	train	2670	-0.0512471049151515	0.400830565277681
WALKING_DOWNSTAIRS	train	2671	-0.0538683557969697	0.389559695758475
WALKING_DOWNSTAIRS	train	2672	-0.0298900965030303	0.394662472611132
WALKING_DOWNSTAIRS	train	2673	-0.0507913629969697	0.389334969328955
WALKING_DOWNSTAIRS	train	2674	-0.0769055131969697	0.379949097074683
WALKING_DOWNSTAIRS	train	2675	-0.0348553357575758	0.371534907096679
WALKING_DOWNSTAIRS	train	2676	-0.0456933619757576	0.377337686973051
WALKING_DOWNSTAIRS	train	2677	-0.0280583706969697	0.397960031180056
WALKING_DOWNSTAIRS	train	2678	-0.0326440897272727	0.408960108492217
WALKING_DOWNSTAIRS	train	2679	-0.0192988664515151	0.407327528019863
WALKING_DOWNSTAIRS	train	2680	-0.035877317830303	0.399389591230393
WALKING_DOWNSTAIRS	train	2827	0.000289970272727271	0.425523254840067
WALKING_DOWNSTAIRS	train	2828	0.00160350566666667	0.428060122046694
WALKING_DOWNSTAIRS	train	2829	0.0136525753666667	0.390258130815059
WALKING_DOWNSTAIRS	train	2830	-0.0594474118424242	0.367605115323179
WALKING_DOWNSTAIRS	train	2831	0.0700045676242424	0.417871912804064
WALKING_DOWNSTAIRS	train	2832	0.0939832346030303	0.415596055546031
WALKING_DOWNSTAIRS	train	2833	0.00172779945151516	0.412001424534151
WALKING_DOWNSTAIRS	train	2834	-0.0288287288363636	0.394993697102351
WALKING_DOWNSTAIRS	train	2835	-0.063271766530303	0.359645787152344
WALKING_DOWNSTAIRS	train	2836	-0.0174993559181818	0.369042965455169
WALKING_DOWNSTAIRS	train	2837	-0.031986393069697	0.387949199298565
WALKING_DOWNSTAIRS	train	2838	0.0721198225424242	0.391414116024238
WALKING_DOWNSTAIRS	train	2839	0.101922111121212	0.412811611362217
WALKING_DOWNSTAIRS	train	2840	0.0126707092060606	0.436058695032117
WALKING_DOWNSTAIRS	train	2841	-0.0732199286060606	0.407527808446231
WALKING_DOWNSTAIRS	train	2842	-0.0095945083	0.422334972832769
WALKING_DOWNSTAIRS	train	2843	0.0182584114978788	0.412728144218373
WALKING_DOWNSTAIRS	train	2844	-0.0171972311666667	0.394242214591463
WALKING_DOWNSTAIRS	train	2845	0.0132548831666667	0.405112545057116
WALKING_DOWNSTAIRS	train	2846	0.0978217356869697	0.447475164435446
WALKING_DOWNSTAIRS	train	2847	0.0173100453939394	0.398006829848772
WALKING_DOWNSTAIRS	train	3000	-0.162912518939394	0.319983572799049
WALKING_DOWNSTAIRS	train	3001	-0.153837741242424	0.27602054286195
WALKING_DOWNSTAIRS	train	3002	-0.167984623454545	0.25921633126586
WALKING_DOWNSTAIRS	train	3003	-0.159385159045455	0.265050121110103
WALKING_DOWNSTAIRS	train	3004	-0.0883018356881818	0.323758169605876
WALKING_DOWNSTAIRS	train	3005	-0.0381573292121212	0.342070012443409
WALKING_DOWNSTAIRS	train	3006	-0.125563167242424	0.31661224521546
WALKING_DOWNSTAIRS	train	3007	-0.184797324369697	0.299625106207518
WALKING_DOWNSTAIRS	train	3008	-0.162429959920606	0.284724271389553
WALKING_DOWNSTAIRS	train	3009	-0.139766385151515	0.28964538280986
WALKING_DOWNSTAIRS	train	3010	-0.12683526320303	0.275945420422862
WALKING_DOWNSTAIRS	train	3011	-0.117631624909091	0.272087552746423
WALKING_DOWNSTAIRS	train	3012	-0.0950209599393939	0.315121775094136
WALKING_DOWNSTAIRS	train	3013	-0.0800399703939394	0.3064676516741
WALKING_DOWNSTAIRS	train	3014	-0.15360941830303	0.308719533161609
WALKING_DOWNSTAIRS	train	3015	-0.130941304242424	0.31829149096909
WALKING_DOWNSTAIRS	train	3016	-0.139890185851515	0.31224990375878
WALKING_DOWNSTAIRS	train	3017	-0.123186552242424	0.310089216860805
WALKING_DOWNSTAIRS	train	3018	-0.122720099575758	0.282733441859563
WALKING_DOWNSTAIRS	train	3019	-0.0836045175606061	0.295182083788419
WALKING_DOWNSTAIRS	train	3020	-0.0568494920606061	0.302871854388969
WALKING_DOWNSTAIRS	train	3021	-0.0558750518181818	0.306638875987939
WALKING_DOWNSTAIRS	train	3022	-0.107126277221212	0.317023873099237
WALKING_DOWNSTAIRS	train	3023	-0.130608306181818	0.32535036827762
WALKING_DOWNSTAIRS	train	3191	-0.106524990474242	0.378042562805944
WALKING_DOWNSTAIRS	train	3192	-0.0860791033778788	0.360756518096829
WALKING_DOWNSTAIRS	train	3193	-0.0649586912727273	0.342458689779816
WALKING_DOWNSTAIRS	train	3194	-0.0825214801969697	0.380859374933822
WALKING_DOWNSTAIRS	train	3195	-0.0694676452818182	0.368771697358877
WALKING_DOWNSTAIRS	train	3196	-0.0400474152321212	0.389539534758886
WALKING_DOWNSTAIRS	train	3197	-0.0909478706060606	0.395536251433689
WALKING_DOWNSTAIRS	train	3198	-0.0987676273618182	0.332498551224121
WALKING_DOWNSTAIRS	train	3199	-0.0948868131333333	0.348865720017861
WALKING_DOWNSTAIRS	train	3200	-0.0366014843333333	0.365146510758639
WALKING_DOWNSTAIRS	train	3201	-0.034677375069697	0.39835810875043
WALKING_DOWNSTAIRS	train	3202	-0.0553691282539394	0.359569682077954
WALKING_DOWNSTAIRS	train	3203	-0.105713988160606	0.307527079531213
WALKING_DOWNSTAIRS	train	3204	-0.093381472030303	0.358459660826042
WALKING_DOWNSTAIRS	train	3205	-0.064366765569697	0.394802202030727
WALKING_DOWNSTAIRS	train	3206	-0.0663189569151515	0.395267537834493
WALKING_DOWNSTAIRS	train	3207	-0.079794544	0.359393719390291
WALKING_DOWNSTAIRS	train	3208	-0.0342304063030303	0.326739077280323
WALKING_DOWNSTAIRS	train	3209	-0.0263308625624242	0.37976734449923
WALKING_DOWNSTAIRS	train	3210	-0.0629421232157576	0.344614594571397
WALKING_DOWNSTAIRS	train	3211	-0.0795595447969697	0.282905061182759
WALKING_DOWNSTAIRS	train	3212	-0.113031042239394	0.364740194879975
WALKING_DOWNSTAIRS	train	3213	-0.0957854365757576	0.402277164174199
WALKING_DOWNSTAIRS	train	3381	-0.158332962633333	0.284831182593469
WALKING_DOWNSTAIRS	train	3382	-0.182430392109091	0.27583975152882
WALKING_DOWNSTAIRS	train	3383	-0.197712831	0.252462995751714
WALKING_DOWNSTAIRS	train	3384	-0.174454915063636	0.272001023157976
WALKING_DOWNSTAIRS	train	3385	-0.16123283800697	0.248790991365419
WALKING_DOWNSTAIRS	train	3386	-0.149930654	0.249748541504482
WALKING_DOWNSTAIRS	train	3387	-0.154622153909091	0.292076119851316
WALKING_DOWNSTAIRS	train	3388	-0.123557525815152	0.327990761778536
WALKING_DOWNSTAIRS	train	3397	-0.0969973051181818	0.318824529295543
WALKING_DOWNSTAIRS	train	3398	-0.125277298921212	0.343431654388188
WALKING_DOWNSTAIRS	train	3399	-0.116929485741515	0.27073472869315
WALKING_DOWNSTAIRS	train	3400	-0.107556490127273	0.273169533587679
WALKING_DOWNSTAIRS	train	3401	-0.116526935454545	0.283332914928595
WALKING_DOWNSTAIRS	train	3402	-0.0700606913333333	0.317198467378276
WALKING_DOWNSTAIRS	train	3403	-0.123907927666667	0.334851003881599
WALKING_DOWNSTAIRS	train	3404	-0.11394631886	0.319295951481257
WALKING_DOWNSTAIRS	train	3413	-0.0386280519166667	0.358782037293205
WALKING_DOWNSTAIRS	train	3414	-0.032088386030303	0.380406930095199
WALKING_DOWNSTAIRS	train	3415	-0.0421064677390909	0.341913018679014
WALKING_DOWNSTAIRS	train	3416	-0.00986707782121212	0.341626298417472
WALKING_DOWNSTAIRS	train	3417	-0.045530258069697	0.331850504344292
WALKING_DOWNSTAIRS	train	3418	-0.0338601951727273	0.373392294110417
WALKING_DOWNSTAIRS	train	3419	-0.0302190412112121	0.382315333659781
WALKING_DOWNSTAIRS	train	3559	-0.202983968569091	0.29530930899195
WALKING_DOWNSTAIRS	train	3560	-0.165457705060606	0.331537985394008
WALKING_DOWNSTAIRS	train	3561	-0.135229840757576	0.307405204528619
WALKING_DOWNSTAIRS	train	3562	-0.101800756318182	0.314148991151946
WALKING_DOWNSTAIRS	train	3563	-0.12900840069697	0.300664252456542
WALKING_DOWNSTAIRS	train	3564	-0.148538983663636	0.289179826950732
WALKING_DOWNSTAIRS	train	3565	-0.137747828478788	0.33730633536758
WALKING_DOWNSTAIRS	train	3566	-0.178093507415152	0.363154617926117
WALKING_DOWNSTAIRS	train	3567	-0.128613390818182	0.332619053412276
WALKING_DOWNSTAIRS	train	3568	-0.1115420603	0.342500195746589
WALKING_DOWNSTAIRS	train	3569	-0.105503109090909	0.337170806191186
WALKING_DOWNSTAIRS	train	3570	-0.112761721021212	0.316805930469577
WALKING_DOWNSTAIRS	train	3571	-0.130188029333333	0.310114840041908
WALKING_DOWNSTAIRS	train	3572	-0.116672506393939	0.350556700806943
WALKING_DOWNSTAIRS	train	3573	-0.137696245160606	0.37299034086322
WALKING_DOWNSTAIRS	train	3598	-0.128808319939394	0.296783800166918
WALKING_DOWNSTAIRS	train	3599	-0.143303034939394	0.331330811995117
WALKING_DOWNSTAIRS	train	3600	-0.13642814219697	0.329005291085732
WALKING_DOWNSTAIRS	train	3601	-0.0758476786363636	0.335515755646438
WALKING_DOWNSTAIRS	train	3602	-0.0931004249090909	0.320969204872304
WALKING_DOWNSTAIRS	train	3603	-0.107113961387879	0.316892810226778
WALKING_DOWNSTAIRS	train	3604	-0.11298460400697	0.378050104275562
WALKING_DOWNSTAIRS	train	3605	-0.13887183	0.383217257193035
WALKING_DOWNSTAIRS	train	3752	0.0647682200545455	0.424683932046845
WALKING_DOWNSTAIRS	train	3753	0.100928389621212	0.454390475743079
WALKING_DOWNSTAIRS	train	3754	0.0548564681515152	0.378553856892681
WALKING_DOWNSTAIRS	train	3755	-0.0249999658	0.337966795582303
WALKING_DOWNSTAIRS	train	3756	0.0392343172727273	0.38561006836307
WALKING_DOWNSTAIRS	train	3757	0.00904163121212121	0.366661351953819
WALKING_DOWNSTAIRS	train	3758	-0.0176060182121212	0.362201469727483
WALKING_DOWNSTAIRS	train	3759	0.0892367586	0.452357268418394
WALKING_DOWNSTAIRS	train	3760	0.145040370515152	0.501769625326902
WALKING_DOWNSTAIRS	train	3761	0.185849619515151	0.497043495288208
WALKING_DOWNSTAIRS	train	3762	0.125580190545455	0.432460924585561
WALKING_DOWNSTAIRS	train	3763	0.101819993760606	0.434762853880851
WALKING_DOWNSTAIRS	train	3764	0.235270729242424	0.486138034351792
WALKING_DOWNSTAIRS	train	3765	0.279254623425758	0.545169980511583
WALKING_DOWNSTAIRS	train	3780	0.0614852075060606	0.372189642320679
WALKING_DOWNSTAIRS	train	3781	0.102594961064545	0.424220028928738
WALKING_DOWNSTAIRS	train	3782	0.157833854484848	0.439834291185259
WALKING_DOWNSTAIRS	train	3783	0.149788415333333	0.46806858293348
WALKING_DOWNSTAIRS	train	3784	0.183565123151515	0.4724294890345
WALKING_DOWNSTAIRS	train	3785	0.119368803121212	0.423877829419782
WALKING_DOWNSTAIRS	train	3786	0.0749413323333333	0.559964892761069
WALKING_DOWNSTAIRS	train	3929	0.27529922460303	0.468907341288649
WALKING_DOWNSTAIRS	train	3930	0.333401107515152	0.455459825679935
WALKING_DOWNSTAIRS	train	3931	0.368983351818182	0.443440321335265
WALKING_DOWNSTAIRS	train	3932	0.253700066900667	0.388868929163469
WALKING_DOWNSTAIRS	train	3933	0.304306004909091	0.423332831506612
WALKING_DOWNSTAIRS	train	3934	0.265088969391818	0.426920672760487
WALKING_DOWNSTAIRS	train	3935	0.507943899757576	0.558438256620539
WALKING_DOWNSTAIRS	train	3936	0.481903607790879	0.540194575608842
WALKING_DOWNSTAIRS	train	3937	0.349563896133333	0.445949128974227
WALKING_DOWNSTAIRS	train	3938	0.314151495939394	0.408490900657397
WALKING_DOWNSTAIRS	train	3939	0.330655980424242	0.453003909006093
WALKING_DOWNSTAIRS	train	3940	0.368090602742424	0.483669508867197
WALKING_DOWNSTAIRS	train	3954	0.209725411181818	0.445793662767147
WALKING_DOWNSTAIRS	train	3955	0.313466049969697	0.418963500359641
WALKING_DOWNSTAIRS	train	3956	0.34220766530303	0.418908066570232
WALKING_DOWNSTAIRS	train	3957	0.25414520610303	0.415217716266365
WALKING_DOWNSTAIRS	train	3958	0.278847343272727	0.403091398337177
WALKING_DOWNSTAIRS	train	3959	0.316522510151515	0.440335376757554
WALKING_DOWNSTAIRS	train	4129	0.000510901121212121	0.422653668511721
WALKING_DOWNSTAIRS	train	4130	-0.0151221070606061	0.398974464361873
WALKING_DOWNSTAIRS	train	4131	-0.00688691806060606	0.360692389729629
WALKING_DOWNSTAIRS	train	4132	-0.0223228903818182	0.385502588755677
WALKING_DOWNSTAIRS	train	4133	-0.032397877430303	0.379812144893095
WALKING_DOWNSTAIRS	train	4134	-0.0279851573030303	0.348781674688207
WALKING_DOWNSTAIRS	train	4135	-0.0483046537878788	0.381843881763696
WALKING_DOWNSTAIRS	train	4136	-0.0820207586484848	0.251615132659613
WALKING_DOWNSTAIRS	train	4137	-0.0997500479181818	0.317128926212799
WALKING_DOWNSTAIRS	train	4138	-0.0542766187545455	0.335743720428111
WALKING_DOWNSTAIRS	train	4139	-0.0935769405454545	0.339321705608117
WALKING_DOWNSTAIRS	train	4140	-0.0323286327151515	0.389837211227178
WALKING_DOWNSTAIRS	train	4141	-0.00640867733030303	0.389124144188225
WALKING_DOWNSTAIRS	train	4142	-0.0810789773939394	0.33899394171109
WALKING_DOWNSTAIRS	train	4143	-0.142594475909091	0.352055785923062
WALKING_DOWNSTAIRS	train	4161	-0.0567618686272727	0.319041803679606
WALKING_DOWNSTAIRS	train	4162	-0.0955780874030303	0.349331766543647
WALKING_DOWNSTAIRS	train	4163	-0.0684705176060606	0.335505534762871
WALKING_DOWNSTAIRS	train	4164	-0.0625409602121212	0.310656237728862
WALKING_DOWNSTAIRS	train	4165	-0.0689131588484848	0.321518723297885
WALKING_DOWNSTAIRS	train	4166	-0.054746901770303	0.346681244343703
WALKING_DOWNSTAIRS	train	4167	-0.063119664569697	0.376002245894825
WALKING_DOWNSTAIRS	train	4168	-0.0547007455757576	0.396211974845258
WALKING_DOWNSTAIRS	train	4330	-0.108824148221212	0.370776216945147
WALKING_DOWNSTAIRS	train	4331	-0.0515675582727273	0.392952592699173
WALKING_DOWNSTAIRS	train	4332	-0.029060462330303	0.38876190864114
WALKING_DOWNSTAIRS	train	4333	-0.0729706195575758	0.367100828773089
WALKING_DOWNSTAIRS	train	4334	-0.0153108255818182	0.372548917502131
WALKING_DOWNSTAIRS	train	4335	-0.0285544146363636	0.397008544755517
WALKING_DOWNSTAIRS	train	4336	-0.0655469563939394	0.358156452429553
WALKING_DOWNSTAIRS	train	4337	-0.0387481897363636	0.394028821284594
WALKING_DOWNSTAIRS	train	4338	-0.0992058741818182	0.361520668419608
WALKING_DOWNSTAIRS	train	4339	-0.0642328871666667	0.326313387658112
WALKING_DOWNSTAIRS	train	4340	0.0144620620727273	0.392455312166513
WALKING_DOWNSTAIRS	train	4341	-0.0106145139090909	0.397273876689389
WALKING_DOWNSTAIRS	train	4342	0.0471471991393939	0.410487932091506
WALKING_DOWNSTAIRS	train	4343	0.0230647766666667	0.381621620664317
WALKING_DOWNSTAIRS	train	4344	-0.051782553069697	0.400707473891996
WALKING_DOWNSTAIRS	train	4360	-0.0278198172730303	0.371356131087896
WALKING_DOWNSTAIRS	train	4361	-0.0307969088484848	0.401124402579533
WALKING_DOWNSTAIRS	train	4362	-0.0326684568181818	0.343483663106037
WALKING_DOWNSTAIRS	train	4363	0.0121411024363636	0.367124643014712
WALKING_DOWNSTAIRS	train	4364	0.0130534677212121	0.42102447865878
WALKING_DOWNSTAIRS	train	4365	-0.034139468630303	0.365764079659248
WALKING_DOWNSTAIRS	train	4366	-0.0352738067454545	0.372339290803188
WALKING_DOWNSTAIRS	train	4496	-0.0492649773787879	0.369383475009731
WALKING_DOWNSTAIRS	train	4497	0.0191671218181818	0.382387723274101
WALKING_DOWNSTAIRS	train	4498	-0.0271433934424242	0.361189475503596
WALKING_DOWNSTAIRS	train	4499	-0.0566305294727273	0.362714393445384
WALKING_DOWNSTAIRS	train	4500	-0.00587937084242425	0.403007189152371
WALKING_DOWNSTAIRS	train	4501	-0.0294669081151515	0.383485825555737
WALKING_DOWNSTAIRS	train	4502	-0.0262131403181818	0.342154744972037
WALKING_DOWNSTAIRS	train	4503	-0.0384384597272727	0.365450102653278
WALKING_DOWNSTAIRS	train	4504	-0.033789965169697	0.371461412941126
WALKING_DOWNSTAIRS	train	4505	-0.0207978758181818	0.381895332034523
WALKING_DOWNSTAIRS	train	4506	0.0345994029090909	0.382871288275105
WALKING_DOWNSTAIRS	train	4507	0.00190974289090909	0.376879871510254
WALKING_DOWNSTAIRS	train	4522	-0.0233107666606061	0.32284133723755
WALKING_DOWNSTAIRS	train	4523	-0.0766893010909091	0.328338363894123
WALKING_DOWNSTAIRS	train	4524	-0.0429691997878788	0.363623057254383
WALKING_DOWNSTAIRS	train	4525	-0.0584187438484848	0.357478625722076
WALKING_DOWNSTAIRS	train	4526	-0.0474017133636364	0.362041438008303
WALKING_DOWNSTAIRS	train	4527	0.0271438068757576	0.379118515827499
WALKING_DOWNSTAIRS	train	4656	-0.0400592691090909	0.415982349821894
WALKING_DOWNSTAIRS	train	4657	-0.0389930223333333	0.385427753114759
WALKING_DOWNSTAIRS	train	4658	-0.0320732090969697	0.405953070448102
WALKING_DOWNSTAIRS	train	4659	-0.0244917917484848	0.395596093851845
WALKING_DOWNSTAIRS	train	4660	-0.0272467274848485	0.367129079745048
WALKING_DOWNSTAIRS	train	4661	-0.0325310743090909	0.385629482849019
WALKING_DOWNSTAIRS	train	4662	-0.0123123278484848	0.325692270227528
WALKING_DOWNSTAIRS	train	4663	-0.0275884241142727	0.344177344354685
WALKING_DOWNSTAIRS	train	4664	-0.0227812306878788	0.382276715005683
WALKING_DOWNSTAIRS	train	4665	-0.017641791850303	0.387064435794969
WALKING_DOWNSTAIRS	train	4666	-0.0199145396909091	0.369594184574175
WALKING_DOWNSTAIRS	train	4667	-0.0488954085909091	0.354038979349708
WALKING_DOWNSTAIRS	train	4668	-0.0718958359636364	0.329284256306871
WALKING_DOWNSTAIRS	train	4669	-0.0698271338242424	0.366855940067476
WALKING_DOWNSTAIRS	train	4670	-0.0492984494545455	0.357004651239211
WALKING_DOWNSTAIRS	train	4671	-0.0578928925151515	0.375135906637651
WALKING_DOWNSTAIRS	train	4672	-0.0737955660393939	0.362764239107532
WALKING_DOWNSTAIRS	train	4673	-0.0371581104424242	0.338566034888395
WALKING_DOWNSTAIRS	train	4829	0.22746001620303	0.54492005149198
WALKING_DOWNSTAIRS	train	4830	0.0929956337575758	0.453119547298773
WALKING_DOWNSTAIRS	train	4831	-0.00829984755757576	0.364147014994696
WALKING_DOWNSTAIRS	train	4832	0.0287789407878788	0.330131917534692
WALKING_DOWNSTAIRS	train	4833	-0.0177007729090909	0.324944756595172
WALKING_DOWNSTAIRS	train	4834	-0.0704718124878788	0.318235593737264
WALKING_DOWNSTAIRS	train	4835	-0.0203606977090909	0.306162770125115
WALKING_DOWNSTAIRS	train	4836	0.094919688669697	0.353569657376314
